Date,Close,High,Low,Open,Volume
2004-07-09,625.719970703125,626.8099975585938,620.9199829101562,623.77001953125,0
2004-07-12,623.239990234375,627.8099975585938,622.4500122070312,624.4500122070312,0
2004-07-13,624.02001953125,625.9400024414062,623.6300048828125,625.7000122070312,0
2004-07-14,622.4400024414062,622.6599731445312,617.6900024414062,621.6199951171875,0
2004-07-15,616.7100219726562,621.3699951171875,616.5499877929688,621.280029296875,0
2004-07-16,617.010009765625,620.969970703125,616.3499755859375,617.739990234375,0
2004-07-19,613.8099975585938,617.1199951171875,613.4199829101562,615.8599853515625,0
2004-07-20,616.4099731445312,616.6199951171875,609.3499755859375,612.9000244140625,0
2004-07-21,621.3499755859375,624.0399780273438,620.6099853515625,621.0,0
2004-07-22,611.1099853515625,615.2100219726562,610.6799926757812,614.3200073242188,0
2004-07-23,610.3300170898438,612.9400024414062,609.1300048828125,612.8800048828125,0
2004-07-26,604.3099975585938,612.5499877929688,604.2999877929688,609.8499755859375,0
2004-07-27,609.4199829101562,610.1900024414062,604.9000244140625,605.3800048828125,0
2004-07-28,610.760009765625,614.280029296875,608.8200073242188,612.780029296875,0
2004-07-29,621.6199951171875,621.6199951171875,613.530029296875,613.530029296875,0
2004-07-30,620.760009765625,622.8800048828125,617.02001953125,619.7899780273438,0
2004-08-02,616.969970703125,618.3599853515625,615.1099853515625,617.6300048828125,0
2004-08-03,620.5999755859375,621.22998046875,617.6699829101562,619.2899780273438,0
2004-08-04,614.219970703125,617.6799926757812,612.1599731445312,617.5599975585938,0
2004-08-05,617.1900024414062,621.0999755859375,617.1900024414062,618.260009765625,0
2004-08-06,602.0999755859375,611.5999755859375,602.0800170898438,610.6300048828125,0
2004-08-09,596.9500122070312,603.219970703125,594.6900024414062,602.1799926757812,0
2004-08-10,602.7899780273438,602.7899780273438,597.8200073242188,598.3699951171875,0
2004-08-11,598.27001953125,604.0399780273438,594.3800048828125,603.9000244140625,0
2004-08-12,596.5999755859375,602.4400024414062,594.1099853515625,601.4199829101562,0
2004-08-13,595.260009765625,596.4099731445312,591.25,592.3800048828125,0
2004-08-16,600.7899780273438,601.219970703125,590.5,592.8800048828125,0
2004-08-17,603.4199829101562,606.4099731445312,599.1300048828125,599.9500122070312,0
2004-08-18,604.6799926757812,605.1500244140625,599.739990234375,602.6799926757812,0
2004-08-19,605.97998046875,609.27001953125,604.25,607.9000244140625,0
2004-08-20,604.9600219726562,605.52001953125,601.2100219726562,605.0900268554688,0
2004-08-23,613.5399780273438,613.7899780273438,607.4199829101562,609.1599731445312,0
2004-08-24,613.6900024414062,616.1599731445312,612.3599853515625,613.2999877929688,0
2004-08-25,614.1500244140625,616.0800170898438,612.280029296875,615.9000244140625,0
2004-08-26,619.3099975585938,619.6400146484375,616.75,618.2999877929688,0
2004-08-27,622.5599975585938,622.5599975585938,618.4099731445312,620.739990234375,0
2004-08-30,620.780029296875,623.4600219726562,619.9600219726562,622.5,0
2004-08-31,614.9099731445312,619.4099731445312,613.6699829101562,618.9299926757812,0
2004-09-01,618.1500244140625,619.6699829101562,616.4000244140625,617.97998046875,0
2004-09-02,621.239990234375,622.0599975585938,616.510009765625,617.52001953125,0
2004-09-03,625.7999877929688,627.2100219726562,619.989990234375,621.1900024414062,0
2004-09-06,628.0900268554688,629.0,626.0599975585938,626.27001953125,0
2004-09-07,629.52001953125,630.4600219726562,626.5800170898438,627.780029296875,0
2004-09-08,629.5399780273438,630.6599731445312,628.1799926757812,629.7899780273438,0
2004-09-09,625.4600219726562,627.280029296875,622.8200073242188,626.8800048828125,0
2004-09-10,629.239990234375,630.1500244140625,626.0599975585938,626.0999755859375,0
2004-09-13,636.8200073242188,636.8200073242188,631.3400268554688,631.3400268554688,0
2004-09-14,634.8900146484375,635.780029296875,633.5900268554688,634.9099731445312,0
2004-09-15,632.9600219726562,637.2000122070312,632.1400146484375,635.0,0
2004-09-16,632.9400024414062,634.6599731445312,630.72998046875,633.1199951171875,0
2004-09-17,637.6900024414062,639.1599731445312,631.5800170898438,631.6500244140625,0
2004-09-20,634.030029296875,636.2899780273438,631.0900268554688,636.0900268554688,0
2004-09-21,638.02001953125,638.469970703125,634.010009765625,634.0599975585938,0
2004-09-22,631.1900024414062,638.489990234375,630.7999877929688,637.0399780273438,0
2004-09-23,624.5700073242188,629.4600219726562,622.7899780273438,628.4400024414062,0
2004-09-24,626.7899780273438,627.1900024414062,622.8900146484375,623.5700073242188,0
2004-09-27,623.72998046875,625.3499755859375,621.9299926757812,625.22998046875,0
2004-09-28,625.1699829101562,627.1799926757812,621.6500244140625,621.8900146484375,0
2004-09-29,628.239990234375,630.02001953125,625.52001953125,625.52001953125,0
2004-09-30,623.530029296875,632.510009765625,622.9299926757812,631.1900024414062,0
2004-10-01,636.52001953125,636.52001953125,626.1099853515625,626.3499755859375,0
2004-10-04,643.530029296875,644.7100219726562,640.219970703125,640.219970703125,0
2004-10-05,644.1400146484375,646.52001953125,641.4500122070312,642.3099975585938,0
2004-10-06,643.7999877929688,645.77001953125,641.3900146484375,645.47998046875,0
2004-10-07,643.3499755859375,646.6500244140625,642.260009765625,646.4500122070312,0
2004-10-08,640.1799926757812,645.0999755859375,637.3900146484375,640.5999755859375,0
2004-10-11,638.6599731445312,639.8300170898438,636.5499877929688,639.6099853515625,0
2004-10-12,631.989990234375,637.489990234375,629.1300048828125,637.489990234375,0
2004-10-13,633.3300170898438,636.469970703125,631.9600219726562,634.1300048828125,0
2004-10-14,629.2999877929688,632.030029296875,628.5800170898438,629.8800048828125,0
2004-10-15,629.3099975585938,629.469970703125,624.9500122070312,626.239990234375,0
2004-10-18,627.9000244140625,630.5499877929688,626.7899780273438,630.1400146484375,0
2004-10-19,633.9400024414062,636.9099731445312,633.22998046875,633.469970703125,0
2004-10-20,628.0700073242188,629.2899780273438,625.9199829101562,627.72998046875,0
2004-10-21,631.2999877929688,631.719970703125,625.5499877929688,631.1699829101562,0
2004-10-22,631.0700073242188,634.6699829101562,630.0800170898438,631.1599731445312,0
2004-10-25,619.3699951171875,622.780029296875,618.1300048828125,622.780029296875,0
2004-10-26,621.1400146484375,621.5599975585938,618.5399780273438,620.6599731445312,0
2004-10-27,630.3699951171875,630.5399780273438,622.8099975585938,624.5700073242188,0
2004-10-28,637.25,638.1900024414062,634.5399780273438,634.6500244140625,0
2004-10-29,635.4099731445312,639.6300048828125,635.0599975585938,637.010009765625,0
2004-11-01,639.4400024414062,640.52001953125,634.02001953125,634.02001953125,0
2004-11-02,644.6400146484375,644.6400146484375,639.1500244140625,640.3800048828125,0
2004-11-03,645.75,649.5999755859375,644.97998046875,648.7100219726562,0
2004-11-04,643.8599853515625,645.1900024414062,640.9400024414062,644.8900146484375,0
2004-11-05,646.97998046875,651.6400146484375,646.25,648.8400268554688,0
2004-11-08,646.3699951171875,647.8200073242188,645.4299926757812,647.1799926757812,0
2004-11-09,645.5700073242188,647.8300170898438,645.02001953125,646.6099853515625,0
2004-11-10,648.3200073242188,649.75,647.27001953125,647.6500244140625,0
2004-11-11,655.75,656.1599731445312,647.1900024414062,647.97998046875,0
2004-11-12,656.3900146484375,658.0599975585938,655.0399780273438,657.510009765625,0
2004-11-15,653.75,659.6199951171875,653.510009765625,658.25,0
2004-11-16,649.0700073242188,655.1900024414062,647.2999877929688,654.0999755859375,0
2004-11-17,655.77001953125,655.77001953125,648.4099731445312,649.9600219726562,0
2004-11-18,653.5700073242188,654.5399780273438,651.75,653.1900024414062,0
2004-11-19,649.75,656.3400268554688,648.7899780273438,653.530029296875,0
2004-11-22,646.260009765625,646.9400024414062,642.989990234375,646.72998046875,0
2004-11-23,646.97998046875,650.8200073242188,646.030029296875,649.030029296875,0
2004-11-24,645.2100219726562,649.75,644.0900268554688,649.75,0
2004-11-25,650.47998046875,650.989990234375,646.5399780273438,646.5399780273438,0
2004-11-26,648.5800170898438,649.22998046875,645.780029296875,647.8400268554688,0
2004-11-29,648.1799926757812,654.4600219726562,648.1799926757812,649.010009765625,0
2004-11-30,644.22998046875,649.3200073242188,642.969970703125,649.3200073242188,0
2004-12-01,651.489990234375,651.719970703125,642.8499755859375,643.239990234375,0
2004-12-02,653.9299926757812,655.4299926757812,651.4000244140625,652.8200073242188,0
2004-12-03,650.4500122070312,656.0399780273438,648.47998046875,654.8300170898438,0
2004-12-06,648.0999755859375,648.3400268554688,645.9299926757812,648.0900268554688,0
2004-12-07,651.1799926757812,652.9299926757812,647.4400024414062,648.2000122070312,0
2004-12-08,650.1199951171875,651.030029296875,647.27001953125,647.5800170898438,0
2004-12-09,645.530029296875,651.0800170898438,643.5399780273438,650.0700073242188,0
2004-12-10,648.3599853515625,649.530029296875,646.2000122070312,648.6199951171875,0
2004-12-13,654.1799926757812,654.469970703125,648.9500122070312,649.469970703125,0
2004-12-14,655.52001953125,657.4199829101562,653.7100219726562,656.97998046875,0
2004-12-15,653.7899780273438,656.7999877929688,653.489990234375,653.5,0
2004-12-16,655.5599975585938,656.02001953125,654.22998046875,654.719970703125,0
2004-12-17,647.4500122070312,655.47998046875,647.1900024414062,655.2899780273438,0
2004-12-20,649.719970703125,651.8200073242188,647.8900146484375,648.3800048828125,0
2004-12-21,650.8499755859375,650.9500122070312,648.530029296875,649.6300048828125,0
2004-12-22,655.9600219726562,656.6599731445312,653.3400268554688,654.2000122070312,0
2004-12-23,657.510009765625,657.989990234375,655.7000122070312,655.77001953125,0
2004-12-24,657.6300048828125,657.760009765625,655.719970703125,656.5999755859375,0
2004-12-27,657.1099853515625,658.97998046875,656.1199951171875,656.1799926757812,0
2004-12-28,658.25,658.25,655.5700073242188,657.3300170898438,0
2004-12-29,657.9099731445312,659.3400268554688,656.8300170898438,659.27001953125,0
2004-12-30,657.8699951171875,659.0800170898438,657.72998046875,658.1300048828125,0
2004-12-31,657.9299926757812,657.9299926757812,655.5700073242188,656.6500244140625,0
2005-01-03,663.5599975585938,666.1799926757812,657.969970703125,658.5,0
2005-01-04,664.4299926757812,666.2000122070312,661.8499755859375,662.239990234375,0
2005-01-05,659.530029296875,662.2999877929688,659.5,659.989990234375,0
2005-01-06,664.219970703125,664.8699951171875,659.8699951171875,659.8699951171875,0
2005-01-07,667.3300170898438,668.3699951171875,663.9400024414062,664.3800048828125,0
2005-01-10,667.4500122070312,668.6199951171875,665.0,667.6799926757812,0
2005-01-11,662.9500122070312,668.72998046875,661.9500122070312,668.3699951171875,0
2005-01-12,658.1699829101562,664.0900268554688,656.2899780273438,663.5399780273438,0
2005-01-13,660.9400024414062,662.22998046875,658.6799926757812,660.969970703125,0
2005-01-14,662.9400024414062,663.719970703125,658.5399780273438,658.5399780273438,0
2005-01-17,666.97998046875,667.010009765625,664.5499877929688,664.6699829101562,0
2005-01-18,665.9400024414062,666.4099731445312,662.25,666.260009765625,0
2005-01-19,665.530029296875,668.8200073242188,664.8200073242188,667.0999755859375,0
2005-01-20,661.77001953125,662.989990234375,660.4500122070312,662.1099853515625,0
2005-01-21,663.6599731445312,664.0,660.47998046875,660.47998046875,0
2005-01-24,663.0399780273438,663.6799926757812,658.9600219726562,661.239990234375,0
2005-01-25,668.010009765625,668.5499877929688,662.0700073242188,662.1099853515625,0
2005-01-26,668.989990234375,670.0599975585938,667.9000244140625,668.5900268554688,0
2005-01-27,671.0,671.1599731445312,667.0800170898438,670.97998046875,0
2005-01-28,668.9000244140625,672.52001953125,668.530029296875,671.5999755859375,0
2005-01-31,675.5900268554688,675.6599731445312,672.260009765625,672.280029296875,0
2005-02-01,681.2899780273438,681.2899780273438,675.25,676.0900268554688,0
2005-02-02,683.1099853515625,683.1599731445312,680.8699951171875,682.489990234375,0
2005-02-03,680.47998046875,683.1199951171875,679.1300048828125,681.969970703125,0
2005-02-04,685.25,685.4400024414062,680.5700073242188,681.2999877929688,0
2005-02-07,689.4400024414062,689.47998046875,687.4400024414062,687.9000244140625,0
2005-02-08,689.780029296875,690.1599731445312,687.8200073242188,688.8200073242188,0
2005-02-09,687.9400024414062,691.0,686.4299926757812,690.3099975585938,0
2005-02-10,687.1300048828125,689.5700073242188,686.47998046875,686.52001953125,0
2005-02-11,694.4400024414062,694.4400024414062,688.3499755859375,688.969970703125,0
2005-02-14,693.8300170898438,694.9299926757812,691.9600219726562,694.4400024414062,0
2005-02-15,697.4000244140625,697.9299926757812,693.0900268554688,693.510009765625,0
2005-02-16,694.6799926757812,696.3900146484375,692.3900146484375,696.3900146484375,0
2005-02-17,695.25,698.1099853515625,694.75,695.1699829101562,0
2005-02-18,698.489990234375,699.969970703125,694.8900146484375,695.25,0
2005-02-21,696.6799926757812,699.7100219726562,694.9400024414062,698.9299926757812,0
2005-02-22,692.5999755859375,696.4000244140625,689.2000122070312,695.8900146484375,0
2005-02-23,688.2899780273438,688.6799926757812,684.4400024414062,687.6199951171875,0
2005-02-24,687.9299926757812,689.6900024414062,687.2100219726562,689.2000122070312,0
2005-02-25,696.4299926757812,696.4299926757812,691.6300048828125,691.780029296875,0
2005-02-28,696.5999755859375,700.5800170898438,696.5999755859375,698.3499755859375,0
2005-03-01,700.9299926757812,701.9099731445312,695.6799926757812,696.0499877929688,0
2005-03-02,700.9299926757812,701.280029296875,696.75,701.280029296875,0
2005-03-03,700.4500122070312,702.1599731445312,698.6300048828125,699.010009765625,0
2005-03-04,705.72998046875,705.72998046875,700.5,701.97998046875,0
2005-03-07,708.3200073242188,708.3200073242188,706.0399780273438,706.3300170898438,0
2005-03-08,704.8400268554688,707.2000122070312,703.7999877929688,706.8400268554688,0
2005-03-09,700.9000244140625,706.8800048828125,700.2899780273438,704.719970703125,0
2005-03-10,694.97998046875,697.6500244140625,694.4500122070312,697.0700073242188,0
2005-03-11,696.0800170898438,699.1799926757812,695.719970703125,698.3300170898438,0
2005-03-14,695.219970703125,696.6599731445312,693.5,695.3200073242188,0
2005-03-15,699.6400146484375,700.25,697.8200073242188,698.0,0
2005-03-16,690.5,698.969970703125,690.4400024414062,697.4000244140625,0
2005-03-17,691.47998046875,692.1900024414062,688.8300170898438,691.8900146484375,0
2005-03-18,694.6300048828125,695.9600219726562,692.3200073242188,692.75,0
2005-03-21,692.22998046875,696.030029296875,692.1400146484375,695.2999877929688,0
2005-03-22,694.0,694.3900146484375,688.5399780273438,692.8400268554688,0
2005-03-23,691.8400268554688,692.22998046875,687.8900146484375,689.7000122070312,0
2005-03-24,699.3800048828125,699.8400268554688,692.75,692.9600219726562,0
2005-03-29,699.5900268554688,699.8099975585938,694.4199829101562,696.1699829101562,0
2005-03-30,696.9600219726562,697.97998046875,695.0499877929688,695.530029296875,0
2005-03-31,697.75,701.8599853515625,697.75,701.25,0
2005-04-01,698.9500122070312,702.0999755859375,697.2999877929688,698.3499755859375,0
2005-04-04,695.3400268554688,697.1500244140625,692.030029296875,697.0399780273438,0
2005-04-05,700.3200073242188,700.6599731445312,697.6799926757812,698.22998046875,0
2005-04-06,703.6199951171875,703.7100219726562,701.1300048828125,701.3599853515625,0
2005-04-07,706.6799926757812,707.1199951171875,703.219970703125,704.5800170898438,0
2005-04-08,707.1599731445312,709.5,706.47998046875,708.4299926757812,0
2005-04-11,705.6099853515625,706.5399780273438,703.5,704.2899780273438,0
2005-04-12,702.510009765625,705.1500244140625,701.3099975585938,704.7999877929688,0
2005-04-13,705.3699951171875,706.7100219726562,704.8800048828125,705.969970703125,0
2005-04-14,703.489990234375,705.6799926757812,702.2000122070312,702.719970703125,0
2005-04-15,692.1500244140625,698.7999877929688,692.1500244140625,698.7999877929688,0
2005-04-18,677.5800170898438,681.8400268554688,676.0800170898438,681.530029296875,0
2005-04-19,680.4099731445312,681.8400268554688,679.0499877929688,681.22998046875,0
2005-04-20,677.489990234375,683.6500244140625,676.72998046875,682.989990234375,0
2005-04-21,677.489990234375,680.780029296875,675.8300170898438,676.02001953125,0
2005-04-22,681.7000122070312,683.0399780273438,679.8200073242188,682.0700073242188,0
2005-04-25,683.6199951171875,684.1500244140625,679.2999877929688,680.719970703125,0
2005-04-26,682.9000244140625,683.4000244140625,680.0900268554688,683.3300170898438,0
2005-04-27,671.7000122070312,680.7999877929688,670.27001953125,679.0900268554688,0
2005-04-28,668.1400146484375,674.77001953125,665.6300048828125,673.77001953125,0
2005-04-29,669.1799926757812,671.72998046875,663.5900268554688,663.75,0
2005-05-02,672.5499877929688,674.2000122070312,670.4600219726562,670.7899780273438,0
2005-05-03,674.5900268554688,675.0499877929688,671.9199829101562,673.52001953125,0
2005-05-04,678.8300170898438,678.8400268554688,674.0399780273438,676.5499877929688,0
2005-05-05,684.6699829101562,685.5599975585938,680.75,681.0,0
2005-05-06,687.030029296875,687.6199951171875,682.52001953125,685.4299926757812,0
2005-05-09,684.9400024414062,686.97998046875,683.7000122070312,686.760009765625,0
2005-05-10,681.3400268554688,687.0399780273438,680.1799926757812,685.1599731445312,0
2005-05-11,678.5900268554688,682.3200073242188,677.6500244140625,679.0599975585938,0
2005-05-12,683.4099731445312,684.25,681.5,681.75,0
2005-05-13,683.27001953125,683.27001953125,679.219970703125,680.8099975585938,0
2005-05-16,682.2100219726562,682.8200073242188,680.2899780273438,680.3800048828125,0
2005-05-17,681.77001953125,683.1799926757812,680.3099975585938,682.8599853515625,0
2005-05-18,691.8800048828125,691.8800048828125,683.5399780273438,683.5399780273438,0
2005-05-19,695.2000122070312,695.75,692.8699951171875,693.1900024414062,0
2005-05-20,696.6099853515625,698.760009765625,694.2899780273438,695.280029296875,0
2005-05-23,700.1199951171875,700.77001953125,697.510009765625,699.0,0
2005-05-24,697.5,697.989990234375,695.010009765625,697.969970703125,0
2005-05-25,697.739990234375,699.0,695.6900024414062,696.9500122070312,0
2005-05-26,702.77001953125,703.1500244140625,697.4000244140625,697.510009765625,0
2005-05-27,701.6099853515625,703.3400268554688,699.5900268554688,702.6699829101562,0
2005-05-30,703.1099853515625,703.1099853515625,697.8099975585938,699.27001953125,0
2005-05-31,700.1300048828125,703.25,700.1300048828125,703.25,0
2005-06-01,710.510009765625,710.510009765625,701.3400268554688,702.5,0
2005-06-02,711.1400146484375,713.1500244140625,708.7000122070312,710.1199951171875,0
2005-06-03,708.6400146484375,712.3099975585938,707.5999755859375,711.1500244140625,0
2005-06-06,705.0999755859375,708.9099731445312,704.0900268554688,707.27001953125,0
2005-06-07,710.8099975585938,711.5399780273438,706.2999877929688,706.489990234375,0
2005-06-08,709.5399780273438,710.780029296875,708.22998046875,709.3300170898438,0
2005-06-09,708.3499755859375,709.0700073242188,705.6300048828125,707.530029296875,0
2005-06-10,713.4600219726562,715.0700073242188,711.739990234375,712.3599853515625,0
2005-06-13,716.1599731445312,716.239990234375,712.52001953125,714.4299926757812,0
2005-06-14,716.0800170898438,716.239990234375,714.0700073242188,714.8400268554688,0
2005-06-15,713.5399780273438,718.47998046875,712.8099975585938,716.9500122070312,0
2005-06-16,715.7899780273438,718.1099853515625,715.280029296875,716.4299926757812,0
2005-06-17,720.1300048828125,723.6900024414062,716.7999877929688,716.97998046875,0
2005-06-20,716.7000122070312,719.3300170898438,714.6300048828125,719.1300048828125,0
2005-06-21,721.1599731445312,721.47998046875,718.3200073242188,718.8699951171875,0
2005-06-22,723.1500244140625,724.8699951171875,720.8200073242188,721.4199829101562,0
2005-06-23,724.780029296875,725.4299926757812,721.3900146484375,723.989990234375,0
2005-06-24,718.47998046875,720.27001953125,717.3099975585938,718.9600219726562,0
2005-06-27,712.1599731445312,714.9400024414062,710.6400146484375,714.72998046875,0
2005-06-28,718.9400024414062,718.9400024414062,713.6599731445312,713.7000122070312,0
2005-06-29,724.2100219726562,726.0999755859375,721.030029296875,721.5,0
2005-06-30,724.719970703125,727.8599853515625,723.0499877929688,723.4000244140625,0
2005-07-01,731.5599975585938,731.5599975585938,723.0399780273438,723.4199829101562,0
2005-07-04,732.4000244140625,733.0499877929688,730.219970703125,730.469970703125,0
2005-07-05,730.3800048828125,732.2100219726562,727.0700073242188,732.0900268554688,0
2005-07-06,734.469970703125,736.02001953125,732.3699951171875,732.9500122070312,0
2005-07-07,723.530029296875,732.2100219726562,704.2000122070312,732.2100219726562,0
2005-07-08,734.510009765625,734.510009765625,728.469970703125,730.2899780273438,0
2005-07-11,738.260009765625,739.5800170898438,736.7100219726562,736.9500122070312,0
2005-07-12,736.3300170898438,738.9600219726562,733.9400024414062,738.0700073242188,0
2005-07-13,740.719970703125,740.9000244140625,736.760009765625,736.760009765625,0
2005-07-14,745.239990234375,747.8900146484375,743.0499877929688,743.1300048828125,0
2005-07-15,745.2100219726562,746.8499755859375,743.5,744.8599853515625,0
2005-07-18,743.47998046875,747.6500244140625,742.739990234375,745.719970703125,0
2005-07-19,751.1799926757812,751.6099853515625,744.5900268554688,744.8599853515625,0
2005-07-20,749.5,752.4600219726562,746.7000122070312,750.6500244140625,0
2005-07-21,750.780029296875,756.1400146484375,747.22998046875,752.0399780273438,0
2005-07-22,748.3900146484375,751.5700073242188,745.6799926757812,750.0,0
2005-07-25,749.47998046875,750.8400268554688,747.0700073242188,750.4199829101562,0
2005-07-26,750.22998046875,753.0,748.0999755859375,749.010009765625,0
2005-07-27,751.8699951171875,754.1599731445312,751.030029296875,752.7100219726562,0
2005-07-28,755.0999755859375,756.530029296875,753.780029296875,753.9400024414062,0
2005-07-29,754.8099975585938,759.0599975585938,753.3900146484375,756.8300170898438,0
2005-08-01,756.1400146484375,758.6799926757812,754.6699829101562,755.5999755859375,0
2005-08-02,761.9000244140625,761.9000244140625,756.2899780273438,757.1099853515625,0
2005-08-03,761.0599975585938,761.9199829101562,758.1199951171875,760.77001953125,0
2005-08-04,756.1699829101562,759.8900146484375,754.52001953125,759.8900146484375,0
2005-08-05,750.6400146484375,756.6900024414062,750.6400146484375,752.6599731445312,0
2005-08-08,752.8300170898438,755.510009765625,751.5700073242188,752.2100219726562,0
2005-08-09,761.1699829101562,761.1699829101562,753.1599731445312,753.3099975585938,0
2005-08-10,768.22998046875,768.25,764.0499877929688,764.2000122070312,0
2005-08-11,765.3900146484375,767.6099853515625,762.510009765625,767.030029296875,0
2005-08-12,759.8099975585938,763.969970703125,759.0499877929688,763.7000122070312,0
2005-08-15,758.6599731445312,761.1300048828125,758.0900268554688,758.260009765625,0
2005-08-16,755.9099731445312,761.9199829101562,754.9600219726562,761.2000122070312,0
2005-08-17,753.989990234375,754.969970703125,750.0399780273438,754.0800170898438,0
2005-08-18,751.3099975585938,754.4400024414062,748.510009765625,753.6300048828125,0
2005-08-19,758.9600219726562,759.0800170898438,751.1099853515625,752.4199829101562,0
2005-08-22,759.469970703125,760.8800048828125,758.5800170898438,759.8800048828125,0
2005-08-23,752.760009765625,756.3099975585938,752.760009765625,755.8400268554688,0
2005-08-24,750.1199951171875,751.7000122070312,746.7000122070312,751.4099731445312,0
2005-08-25,743.6099853515625,745.1400146484375,742.1099853515625,744.1599731445312,0
2005-08-26,739.1799926757812,746.25,739.0800170898438,743.5900268554688,0
2005-08-29,741.1300048828125,741.22998046875,736.02001953125,736.5900268554688,0
2005-08-30,741.6500244140625,745.0499877929688,741.530029296875,743.4600219726562,0
2005-08-31,748.7000122070312,748.8699951171875,744.219970703125,744.219970703125,0
2005-09-01,751.7899780273438,753.8300170898438,749.8200073242188,751.7100219726562,0
2005-09-02,748.9600219726562,752.8400268554688,746.760009765625,750.8300170898438,0
2005-09-05,752.8699951171875,752.9000244140625,748.5700073242188,748.5700073242188,0
2005-09-06,758.6199951171875,758.72998046875,753.1599731445312,753.3400268554688,0
2005-09-07,760.489990234375,762.0399780273438,758.9000244140625,760.8800048828125,0
2005-09-08,757.6099853515625,760.489990234375,756.0700073242188,759.8099975585938,0
2005-09-09,761.0399780273438,761.5700073242188,758.6699829101562,758.6699829101562,0
2005-09-12,761.4600219726562,764.9000244140625,761.0399780273438,763.5800170898438,0
2005-09-13,756.3099975585938,761.52001953125,756.1599731445312,761.3300170898438,0
2005-09-14,759.0499877929688,759.72998046875,756.3599853515625,757.0900268554688,0
2005-09-15,761.3200073242188,763.4600219726562,758.6500244140625,758.6500244140625,0
2005-09-16,766.489990234375,768.22998046875,760.9500122070312,761.0800170898438,0
2005-09-19,767.030029296875,769.3699951171875,761.7100219726562,761.97998046875,0
2005-09-20,770.739990234375,771.280029296875,768.4199829101562,769.4500122070312,0
2005-09-21,761.3400268554688,768.280029296875,761.3400268554688,767.6699829101562,0
2005-09-22,757.6099853515625,759.52001953125,754.6099853515625,759.27001953125,0
2005-09-23,761.5,761.5,758.1300048828125,759.0499877929688,0
2005-09-26,773.6300048828125,773.6300048828125,767.1400146484375,767.3800048828125,0
2005-09-27,770.6799926757812,773.8200073242188,769.3200073242188,772.4400024414062,0
2005-09-28,778.6900024414062,779.02001953125,773.4099731445312,773.4099731445312,0
2005-09-29,775.8300170898438,779.6500244140625,775.25,777.0499877929688,0
2005-09-30,779.3099975585938,781.989990234375,777.5,781.6300048828125,0
2005-10-03,784.1300048828125,784.260009765625,781.030029296875,781.1099853515625,0
2005-10-04,787.1599731445312,787.1599731445312,781.0999755859375,784.0800170898438,0
2005-10-05,779.75,783.4199829101562,779.75,781.8499755859375,0
2005-10-06,770.5999755859375,772.72998046875,768.1799926757812,772.010009765625,0
2005-10-07,768.4099731445312,771.7999877929688,766.72998046875,768.0499877929688,0
2005-10-10,769.4299926757812,773.2100219726562,768.75,770.5499877929688,0
2005-10-11,771.530029296875,774.4400024414062,769.6900024414062,769.6900024414062,0
2005-10-12,765.3300170898438,769.3499755859375,765.1900024414062,768.77001953125,0
2005-10-13,757.9600219726562,765.25,755.6599731445312,763.72998046875,0
2005-10-14,760.510009765625,762.8300170898438,754.7899780273438,757.3200073242188,0
2005-10-17,760.8400268554688,764.4199829101562,760.469970703125,762.8900146484375,0
2005-10-18,757.77001953125,762.989990234375,756.6400146484375,762.1300048828125,0
2005-10-19,743.52001953125,752.6799926757812,743.52001953125,751.6900024414062,0
2005-10-20,746.5399780273438,754.0999755859375,745.469970703125,753.25,0
2005-10-21,742.4400024414062,746.5399780273438,741.0700073242188,741.1199951171875,0
2005-10-24,750.2000122070312,750.2000122070312,742.0700073242188,742.9199829101562,0
2005-10-25,747.3499755859375,753.3900146484375,747.2999877929688,753.1900024414062,0
2005-10-26,749.739990234375,752.6699829101562,747.22998046875,748.0399780273438,0
2005-10-27,738.7999877929688,746.1500244140625,737.8900146484375,745.2899780273438,0
2005-10-28,738.219970703125,740.6799926757812,731.9099731445312,736.5599975585938,0
2005-10-31,754.7000122070312,754.7000122070312,745.77001953125,745.77001953125,0
2005-11-01,754.7000122070312,757.0,752.77001953125,754.260009765625,0
2005-11-02,754.9600219726562,756.9000244140625,749.8499755859375,755.5999755859375,0
2005-11-03,764.6599731445312,764.8400268554688,757.02001953125,757.9099731445312,0
2005-11-04,764.1099853515625,765.1300048828125,761.0999755859375,763.719970703125,0
2005-11-07,765.8400268554688,767.2999877929688,760.739990234375,763.4600219726562,0
2005-11-08,767.1400146484375,770.4199829101562,765.510009765625,767.77001953125,0
2005-11-09,765.6799926757812,768.3599853515625,764.2899780273438,767.9500122070312,0
2005-11-10,766.75,770.3200073242188,765.760009765625,768.1699829101562,0
2005-11-11,775.2000122070312,775.77001953125,771.4299926757812,773.0,0
2005-11-14,777.260009765625,779.6199951171875,774.0800170898438,774.9600219726562,0
2005-11-15,776.77001953125,778.9400024414062,774.510009765625,776.5800170898438,0
2005-11-16,772.739990234375,775.8099975585938,770.219970703125,775.1900024414062,0
2005-11-17,774.8499755859375,777.6199951171875,773.9099731445312,774.4099731445312,0
2005-11-18,780.1400146484375,782.9500122070312,778.3200073242188,780.239990234375,0
2005-11-21,784.510009765625,785.5999755859375,780.1300048828125,781.760009765625,0
2005-11-22,784.5999755859375,785.4600219726562,782.8699951171875,785.3599853515625,0
2005-11-23,788.72998046875,788.72998046875,784.97998046875,786.1900024414062,0
